Suresh Raina,147,143,21,4098,100,33.59,2957,138.58,1,28,360,160,10,SK Raina
Rohit Sharma,142,138,23,3874,109,33.68,2941,131.72,1,29,323,163,10,R Sharma
Virat Kohli,139,131,23,4110,113,38.05,3151,130.43,4,26,359,149,10,V Kohli
Gautam Gambhir,132,131,13,3634,93,30.79,2927,124.15,0,31,422,51,10,G Gambhir
