7,MF Maharoof,1
7,DS Kulkarni,1
7,RE van der Merwe,1
7,MP Stoinis,1
7,A Ashish Reddy,1
7,SK Warne,1
7,Bipul Sharma,1
7,P Negi,1
7,MC Juneja,1
7,AS Raut,1
7,PD Collingwood,1
7,AC Voges,1
7,S Anirudha,1
7,PR Shah,1
7,SM Pollock,1
7,D Wiese,1
7,Z Khan,1
7,DL Vettori,1
7,AB Agarkar,1
7,CA Lynn,1
7,AB McDonald,1
7,NK Patel,1
7,RJ Quiney,1
7,JC Buttler,1
7,KS Williamson,1
7,RR Pant,1
7,MJ Clarke,1
7,AC Blizzard,1
7,W Jaffer,1
7,CH Morris,1
7,SP Fleming,1
7,MG Johnson,1
7,DJ Jacobs,1
7,HH Pandya,1
7,MN Samuels,1
7,RT Ponting,1
7,Kamran Akmal,1
7,CJ Ferguson,1
7,DH Yagnik,1
7,P Dogra,1
7,B Kumar,1
7,MA Starc,1
7,S Vidyut,1
7,DW Steyn,1
7,MJ Lumb,1
7,SM Katich,1
7,MR Marsh,1
7,MD Mishra,1
7,Sachin Baby,1
7,R McLaren,1
7,YV Takawale,1
7,DJ Harris,1
7,JDP Oram,1
7,KH Pandya,1
7,N Rana,1
7,SD Chitnis,1
7,Salman Butt,1
7,B Lee,1
7,SN Khan,1
7,M Kartik,1
7,SB Styris,1
7,UT Khawaja,1
7,BJ Rohrer,1
7,M Morkel,1
7,FY Fazal,1
7,R Dhawan,1
7,HM Amla,1
8,L Ablish,1
8,Jaskaran Singh,1
8,D du Preez,1
8,PV Tambe,1
8,S Ladda,1
8,C Nanda,1
8,TP Sudhindra,1
8,M Ntini,1
8,JJ Bumrah,1
8,RR Bhatkal,1
8,S Randiv,1
8,S Nadeem,1
8,M Ashwin,1
8,CJ Jordan,1
8,PJ Cummins,1
8,DP Nannes,1
8,SB Joshi,1
8,D Kalyankrishna,1
8,H Das,1
8,PJ Sangwan,1
8,Karanveer Singh,1
8,S Tyagi,1
8,J Yadav,1
8,P Awana,1
8,SM Harwood,1
8,T Henderson,1
8,Kamran Khan,1
8,UA Birla,1
8,BW Hilfenhaus,1
8,S Kaushik,1
8,AG Murtaza,1
8,S Kaul,1
8,AS Rajpoot,1
8,CK Kapugedera,1
8,Mohammed Shami,1
8,T Kohli,1
8,SMSM Senanayake,1
8,GD McGrath,1
8,IC Pandey,1
8,Pankaj Singh,1
8,A Uniyal,1
8,JD Unadkat,1
8,PP Ojha,1
8,SE Bond,1
8,AD Nath,1
8,MS Wade,1
8,TD Paine,1
8,PSP Handscomb,1
8,ND Doshi,1
8,RS Gavaskar,1
8,S Sreesanth,1
8,T Thushara,1
8,A Zampa,1
8,Imran Tahir,1
8,R Ninan,1
8,A Nel,1
8,A Chandila,1
8,Sandeep Sharma,1
8,CJ McKay,1
8,BE Hendricks,1
8,S Gopal,1
8,U Kaul,1
8,B Laughlin,1
8,AB Dinda,1
8,Sunny Gupta,1
8,KP Appanna,1
8,Younis Khan,1
8,Mohammad Ashraful,1
8,SB Wagh,1
8,M Muralitharan,1
8,Mohammad Asif,1
8,YA Abdulla,1
8,Abdur Razzak,1
8,TM Srivastava,1
8,M de Lange,1
8,C Ganapathy,1
8,Shoaib Akhtar,1
9,PA Patel,1
9,SE Marsh,1
9,MEK Hussey,1
9,MK Pandey,1
9,AC Gilchrist,1
9,JP Duminy,1
