Raju Bhatkal,1,1,2,35,0,0,0,17.5,0,0,0,RR Bhatkal,6
Francois du Plessis,51,1,1,16,0,0,0,16,0,0,0,F du Plessis,6
Mashrafe Mortaza,1,1,4,58,0,0,0,14.5,0,0,0,Mashrafe Mortaza,6
S Sriram,2,2,3,49,0,0,0,16.33,0,0,0,S Sriram,6
P Prasanth,1,1,1,18,0,0,0,18,0,0,0,P Prasanth,6
Steve Smith,54,1,0.2,5,0,0,0,15,0,0,0,SPD Smith,6
Sunny Gupta,1,1,3,47,0,0,0,15.66,0,0,0,Sunny Gupta,6
