Sudeep Tyagi,14,14,34.5,295,6,0.1111111111,49.16,8.46,34.83,0,0,S Tyagi,11
Y Venugopal Rao,65,20,36,337,6,0.0869565217,56.16,9.36,36,0,0,Y Venugopal Rao,11
Ronit More,2,2,5.5,59,1,0.0322580645,59,10.11,35,0,0,RG More,11
Ryan ten Doeschate,29,10,13,94,2,0.1428571429,47,7.23,39,0,0,RN ten Doeschate,11
Tabraiz Shamsi,4,4,16,147,3,0.0476190476,49,9.18,32,0,0,T Shamsi,11
